First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,SBGN_Status,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,Cyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""Glutamate synaptic vesicle docking and priming"")",210426,"Mahajan, SS",Same,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""Glutamate synaptic vesicle docking and priming"")",210426,"Mahajan, SS",Same,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""Glutamate synaptic vesicle docking and priming"")",210426,"Mahajan, SS",Same,RIMS1:UNC13B:BZRAP1:Alpha-liprin [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""Release of docked dopamine loaded synaptic vesicle"")",380869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,RIMS1:UNC13B:BZRAP1:Alpha-liprin [plasma membrane],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""GABA loaded synaptic vesicle Docking and Priming"")",917744,"Mahajan, SS",Different,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""GABA loaded synaptic vesicle Docking and Priming"")",917744,"Mahajan, SS",Different,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374922"",""Noradrenalin synaptic vesicle docking and priming"")",374922,"Mahajan, SS",Same,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374922"",""Noradrenalin synaptic vesicle docking and priming"")",374922,"Mahajan, SS",Same,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374922"",""Noradrenalin synaptic vesicle docking and priming"")",374922,"Mahajan, SS",Same,RIMS1:UNC13B:BZRAP1:Alpha-liprin [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372505"",""Acetylcholine synaptic vesicle docking and priming"")",372505,"Mahajan, SS",Same,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372505"",""Acetylcholine synaptic vesicle docking and priming"")",372505,"Mahajan, SS",Same,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372505"",""Acetylcholine synaptic vesicle docking and priming"")",372505,"Mahajan, SS",Same,RIMS1:UNC13B:BZRAP1:Alpha-liprin [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Same,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Same,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"Mahajan, SS",Same,RIMS1:UNC13B:BZRAP1:Alpha-liprin [plasma membrane],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""Glutamate synaptic vesicle docking and priming"")",210426,"Mahajan, SS",Same,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""Glutamate synaptic vesicle docking and priming"")",210426,"Mahajan, SS",Same,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""Glutamate synaptic vesicle docking and priming"")",210426,"Mahajan, SS",Same,RIMS1:UNC13B:BZRAP1:Alpha-liprin [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,RIMS1:UNC13B:BZRAP1:Alpha-liprin [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""Serotonin loaded synaptic vesicle docking and priming"")",380905,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""Release of docked serotonin loaded synaptic vesicle"")",380901,"Mahajan, SS",Same,Docked serotonin loaded synaptic vesicle [plasma membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392206"",""G alpha (i) inhibits adenylate cyclase"")",392206,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170671"",""G alpha-olf:GTP binds to Gi alpha1:GTP:adenylate cyclase complex"")",170671,"Le Novere, N",Same,G-protein alpha (i):GTP:Adenylate cyclase [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""Trafficking of GluR2-containing AMPA receptors to extrasynaptic sites"")",416639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""Trafficking of GluR2-containing AMPA receptors to extrasynaptic sites"")",416639,"Mahajan, SS",Same,AP2 complex [endocytic vesicle membrane],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""Trafficking of GluR2-containing AMPA receptors to extrasynaptic sites"")",416639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421007"",""Endocytosis of Ca impermeable AMPA receptors"")",421007,"Mahajan, SS",Same,PICK1 [plasma membrane],EntityWithAccessionedSequence,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""Trafficking of GluR2-containing AMPA receptors to extrasynaptic sites"")",416639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""Trafficking of GluR2-containing AMPA receptors to synapse"")",416985,"Mahajan, SS",Same,PICK1 [plasma membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""Trafficking of GluR2-containing AMPA receptors to synapse"")",416985,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421007"",""Endocytosis of Ca impermeable AMPA receptors"")",421007,"Mahajan, SS",Same,PICK1 [plasma membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""Trafficking of GluR2-containing AMPA receptors to synapse"")",416985,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""Trafficking of GluR2-containing AMPA receptors to synapse"")",416985,"Mahajan, SS",Same,PICK1 [plasma membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420688"",""GABAB heterodimeric receptor binds GABA"")",420688,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1013013"",""Association of GABA B receptor with G protein beta-gamma subunits"")",1013013,"Mahajan, SS",Same,GABBR1:GABBR2:GABA [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420688"",""GABAB heterodimeric receptor binds GABA"")",420688,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1013012"",""Binding of Gbeta/gamma to GIRK/Kir3 channels"")",1013012,"Mahajan, SS",Same,GABBR1:GABBR2:GABA [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""Ca impermeable AMPA receptor ligand binding"")",420975,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-438037"",""Membrane depolarization upon activation of Ca impermeable AMPA receptors"")",438037,"Mahajan, SS",Same,Ca impermeable AMPA receptor ligand complex [plasma membrane],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""Ca impermeable AMPA receptor ligand binding"")",420975,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""Unblocking of GRIN1:GRIN2 NMDA receptors"")",432162,"Mahajan, SS",Same,Ca impermeable AMPA receptor ligand complex [plasma membrane],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""Ca impermeable AMPA receptor ligand binding"")",420975,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399711"",""Activation of Ca impermeable AMPA receptors"")",399711,"Mahajan, SS",Same,Ca impermeable AMPA receptor ligand complex [plasma membrane],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420977"",""Ca permeable AMPA receptor ligand binding"")",420977,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420980"",""Activation of Ca permeable AMPA receptors"")",420980,"Mahajan, SS",Same,Ca permeable AMPA receptor ligand complex [plasma membrane],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420977"",""Ca permeable AMPA receptor ligand binding"")",420977,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399712"",""Activation of Ca permeable AMPA receptors"")",399712,"Mahajan, SS",Same,Ca permeable AMPA receptor ligand complex [plasma membrane],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421007"",""Endocytosis of Ca impermeable AMPA receptors"")",421007,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""Trafficking of GluR2-containing AMPA receptors to extrasynaptic sites"")",416639,"Mahajan, SS",Same,PICK1 [endocytic vesicle membrane],EntityWithAccessionedSequence,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""Unblocking of GRIN1:GRIN2 NMDA receptors"")",432162,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432164"",""Ca2+ influx into the post-synaptic cell"")",432164,"Mahajan, SS",Same,"Gly,D-Ser:L-Glu:GRIN1:GRIN2 NMDA receptors [plasma membrane]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""Unblocking of GRIN1:GRIN2 NMDA receptors"")",432162,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9612085"",""SRC phosphorylates GluN2 (GRIN2) subunits of NMDARs"")",9612085,"Orlic-Milacic, M",Same,"Gly,D-Ser:L-Glu:GRIN1:GRIN2 NMDA receptors [plasma membrane]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""Unblocking of GRIN1:GRIN2 NMDA receptors"")",432162,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617326"",""CALM1:4xCa2+ binds GluN1:GluN2 (GRIN1:GRIN2) NMDA receptors and displaces ACTN2"")",9617326,"Orlic-Milacic, M",Same,"Gly,D-Ser:L-Glu:GRIN1:GRIN2 NMDA receptors [plasma membrane]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432172"",""Glycine and glutamate ligands bind GRIN1:GRIN2 NMDA receptor"")",432172,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""Unblocking of GRIN1:GRIN2 NMDA receptors"")",432162,"Mahajan, SS",Same,"Gly,D-Ser:L-Glu:GRIN1:GRIN2 NMDA receptors:PSD proteins:Mg2+ [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442725"",""CaMKII binds activated calmodulin"")",442725,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617583"",""CaMKII autophosphorylates"")",9617583,"Mahajan, SS",Same,CaMKII dodecamer:CALM1:4xCa2+ [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442749"",""CaMKK autophosphorylates in the nucleus"")",442749,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619125"",""CaMKK phosphorylates CAMK4"")",9619125,"Orlic-Milacic, M",Same,p-CaMKK:CALM1:4xCa2+ [nucleoplasm],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442760"",""Activation of RasGRF"")",442760,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442732"",""NMDA-activated RASGRF1 activates RAS"")",442732,"Mahajan, SS",Same,"Gly,D-Ser:L-Glu:GRIN1:GRIN2B NMDA receptor:RASGRF1 oligomer:CALM1:4xCa2+ [plasma membrane]",Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-444792"",""Calmodulin-bound CaMKII-gamma enters the nucleus"")",444792,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618834"",""Activated calmodulin dissociates from CaMKII-gamma"")",9618834,"Orlic-Milacic, M",Same,p-T287-CAMK2G dodecamer:CALM1:4xCa2+ [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445367"",""CaMKII binds activated NMDA receptor"")",445367,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-438037"",""Membrane depolarization upon activation of Ca impermeable AMPA receptors"")",438037,"Mahajan, SS",Same,"Gly,D-Ser:L-Glu:GRIN1:GRIN2B NMDA receptors:p-T286-CaMKII dodecamer:CALM1:4xCa2+ [plasma membrane]",Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445367"",""CaMKII binds activated NMDA receptor"")",445367,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618750"",""CaMKII phosphorylates AMPA receptor"")",9618750,"Orlic-Milacic, M",Same,"Gly,D-Ser:L-Glu:GRIN1:GRIN2B NMDA receptors:p-T286-CaMKII dodecamer:CALM1:4xCa2+ [plasma membrane]",Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451283"",""kainate receptor binds glutamate"")",451283,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451311"",""Activation of Ca-permeable Kainate receptors"")",451311,"Mahajan, SS",Same,Kainate receptor-glutamate complex [plasma membrane],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451309"",""Edited Kainate Receptor binds glutamate"")",451309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451310"",""Activation of Edited Kainate receptors"")",451310,"Mahajan, SS",Same,Edited Kainate Receptor-glutamate complex [plasma membrane],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-500708"",""GRIK3 homomer binds glutamate"")",500708,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-500717"",""Activation of GRIK3 homomer"")",500717,"Mahajan, SS",Same,GRIK3 homomer glutamate complex [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5336443"",""LIN7, CASK and APBA1 bind"")",5336443,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""Dopamine synaptic vesicle docking and priming"")",380574,"Mahajan, SS",Same,LIN7:CASK:APBA1 [plasma membrane],Complex,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629588"",""Binding of acetylcholine to highly sodium permeable postsynaptic acetylcholine receptors"")",629588,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-622325"",""Activation of highly sodium permeable postsynaptic nicotinic acetylcholine receptors"")",622325,"Mahajan, SS",Same,O-Acetylcholine bound to Acetylcholine receptor [plasma membrane],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629596"",""Binding of acetylcholine to highly calcium permeable postsynaptic nicotinic acetylcholine receptors"")",629596,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629595"",""Activation of highly calcium permeable postsynaptic nicotinic acetylcholine receptors"")",629595,"Mahajan, SS",Same,O-acteylcholine bound to calcium permeable postsynaptic nicotinic acetylcholine receptors [plasma membrane],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629599"",""Binding of acetylcholine to highly calcium permeable acetylcholine receptors"")",629599,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-622326"",""Activation of highly calcium permeable nicotinic acetylcholine receptors"")",622326,"Mahajan, SS",Same,0-acteylcholine bound to calcium permeable nictonic acteylcholine receptor complex [plasma membrane],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794336"",""NMDAR binds PSD-95 subfamily members"")",6794336,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794349"",""NMDA receptor complex:DLG2,DLG3,DLG4 binds SPAR"")",6794349,"Garapati, P V",Same,"NMDA receptor complex:DLG2,DLG3,DLG4 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794336"",""NMDAR binds PSD-95 subfamily members"")",6794336,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794356"",""BEGAIN binds DLG2,DLG3,DLG4"")",6794356,"Garapati, P V",Same,"NMDA receptor complex:DLG2,DLG3,DLG4 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794338"",""GKAPs bind PSD-95 members"")",6794338,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794357"",""SHANK proteins bind GKAPs"")",6794357,"Garapati, P V",Same,NRXNs:NLGN dimer:PSD-95:GKAP1-4 [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794345"",""NLGNs binds PSD-95 subfamily members"")",6794345,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794338"",""GKAPs bind PSD-95 members"")",6794338,"Garapati, P V",Same,NRXNs:NLGN dimers:PSD-95 members [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794346"",""NRXNs bind NLGNs"")",6794346,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797568"",""NRXNs bind CASK:Protein 4.1"")",6797568,"Garapati, P V",Same,NRXNs:NLGN dimers [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794346"",""NRXNs bind NLGNs"")",6794346,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794345"",""NLGNs binds PSD-95 subfamily members"")",6794345,"Garapati, P V",Same,NRXNs:NLGN dimers [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794347"",""Homer1,2,3 dimerizes"")",6794347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794344"",""HOMER binds SHANK proteins"")",6794344,"Garapati, P V",Same,"2xHOMER1,2,3:GRM1,GRM5 [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794349"",""NMDA receptor complex:DLG2,DLG3,DLG4 binds SPAR"")",6794349,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794354"",""NMDA receptor complex:DLG2,DLG3,DLG4:SPAR binds PDLIM5"")",6794354,"Garapati, P V",Same,"NMDA receptor complex:DLG2,DLG3,DLG4:SPAR [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794355"",""Homer1,2,3 binds mGluR1a,5"")",6794355,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794347"",""Homer1,2,3 dimerizes"")",6794347,"Garapati, P V",Same,"HOMER1,2,3:GRM1,GRM5 [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794357"",""SHANK proteins bind GKAPs"")",6794357,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794344"",""HOMER binds SHANK proteins"")",6794344,"Garapati, P V",Same,"NRXNs:NLGN dimer:PSD-95:GKAP1-4:SHANK1,2,3 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794357"",""SHANK proteins bind GKAPs"")",6794357,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797554"",""ABP1 binds SHANK proteins"")",6797554,"Garapati, P V",Same,"NRXNs:NLGN dimer:PSD-95:GKAP1-4:SHANK1,2,3 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797553"",""Protein 4.1 binds CASK"")",6797553,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797568"",""NRXNs bind CASK:Protein 4.1"")",6797568,"Garapati, P V",Same,CASK:Protein 4.1 [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849878"",""PSD-95 binds NMDA receptor"")",8849878,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849906"",""SALM1 binds NMDA receptor"")",8849906,"Garapati, P V",Same,NMDAR:PSD-95 [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""GABA loaded synaptic vesicle Docking and Priming"")",917744,"Mahajan, SS",Same,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""GABA loaded synaptic vesicle Docking and Priming"")",917744,"Mahajan, SS",Same,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""GABA loaded synaptic vesicle Docking and Priming"")",917744,"Mahajan, SS",Same,RIMS1 [cytosol],EntityWithAccessionedSequence,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374922"",""Noradrenalin synaptic vesicle docking and priming"")",374922,"Mahajan, SS",Different,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374922"",""Noradrenalin synaptic vesicle docking and priming"")",374922,"Mahajan, SS",Different,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372505"",""Acetylcholine synaptic vesicle docking and priming"")",372505,"Mahajan, SS",Different,STXBP1-1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""Release of GABA at the synapse"")",888589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372505"",""Acetylcholine synaptic vesicle docking and priming"")",372505,"Mahajan, SS",Different,CPLX1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
